ano,id_campeonato_srgoool,id_tabela_srgoool,rodada,data,hora,mandante,visitante,mandante_norm,visitante_norm,gols_mandante,gols_visitante,resultado,vencedor,publico_a_venda,publico_vendido,arrecadacao_bruta,renda_mandante,renda_visitante,publico_informado,cartoes_amarelos_mandante,cartoes_vermelhos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_visitante,fonte_url,status_coleta
2008,240,25800,8,2008-06-29,16:00,Figueirense,Atlético Mineiro,figueirense,atletico mineiro,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25801,8,2008-06-29,16:00,Cruzeiro,São Paulo,cruzeiro,sao paulo,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25802,8,2008-06-29,16:00,Athletico Paranaense,Coritiba,athletico paranaense,coritiba,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25803,8,2008-06-29,18:10,Grêmio,Internacional,gremio,internacional,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25804,8,2008-06-29,18:20,Fluminense,Botafogo,fluminense,botafogo,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25805,8,2008-06-29,18:20,Palmeiras,Náutico,palmeiras,nautico,2,0,2 x 0,Palmeiras,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25806,9,2008-07-05,18:20,Athletico Paranaense,Santos,athletico paranaense,santos,1,0,1 x 0,Athletico Paranaense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25807,9,2008-07-05,18:20,Sport,Cruzeiro,sport,cruzeiro,1,0,1 x 0,Sport,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25808,9,2008-07-05,18:20,Flamengo,Náutico,flamengo,nautico,3,0,3 x 0,Flamengo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25809,9,2008-07-06,16:00,Portuguesa,Vitória,portuguesa,vitoria,1,2,1 x 2,Vitória,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25810,9,2008-07-06,16:00,Internacional,Coritiba,internacional,coritiba,3,0,3 x 0,Internacional,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25811,9,2008-07-06,16:00,Atlético Mineiro,Palmeiras,atletico mineiro,palmeiras,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25812,9,2008-07-06,16:00,Figueirense,Vasco,figueirense,vasco,2,1,2 x 1,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25813,9,2008-07-06,18:10,São Paulo,Ipatinga,sao paulo,ipatinga,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25814,9,2008-07-06,18:10,Goiás,Fluminense,goias,fluminense,1,0,1 x 0,Goiás,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25815,9,2008-07-06,18:10,Botafogo,Grêmio,botafogo,gremio,2,0,2 x 0,Botafogo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25819,10,2008-07-09,19:30,Coritiba,Portuguesa,coritiba,portuguesa,4,0,4 x 0,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25820,10,2008-07-09,19:30,Internacional,Goiás,internacional,goias,1,0,1 x 0,Internacional,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25821,10,2008-07-09,20:30,Vitória,Botafogo,vitoria,botafogo,5,2,5 x 2,Vitória,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25822,10,2008-07-09,20:30,Fluminense,Athletico Paranaense,fluminense,athletico paranaense,3,0,3 x 0,Fluminense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25823,10,2008-07-09,21:45,Santos,Grêmio,santos,gremio,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25824,10,2008-07-09,21:45,Náutico,São Paulo,nautico,sao paulo,2,1,2 x 1,Náutico,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25825,10,2008-07-09,21:45,Atlético Mineiro,Flamengo,atletico mineiro,flamengo,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25816,10,2008-07-10,20:30,Palmeiras,Figueirense,palmeiras,figueirense,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25817,10,2008-07-10,20:30,Vasco,Sport,vasco,sport,4,0,4 x 0,Vasco,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25818,10,2008-07-10,20:30,Ipatinga,Cruzeiro,ipatinga,cruzeiro,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25826,11,2008-07-12,18:20,Goiás,Coritiba,goias,coritiba,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25827,11,2008-07-12,18:20,Fluminense,Vitória,fluminense,vitoria,2,1,2 x 1,Fluminense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25828,11,2008-07-13,16:00,Ipatinga,Figueirense,ipatinga,figueirense,0,1,0 x 1,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25829,11,2008-07-13,16:00,Athletico Paranaense,Internacional,athletico paranaense,internacional,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25830,11,2008-07-13,16:00,Cruzeiro,Atlético Mineiro,cruzeiro,atletico mineiro,2,1,2 x 1,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25831,11,2008-07-13,16:00,São Paulo,Palmeiras,sao paulo,palmeiras,2,1,2 x 1,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25832,11,2008-07-13,16:00,Santos,Botafogo,santos,botafogo,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25833,11,2008-07-13,18:10,Náutico,Sport,nautico,sport,0,2,0 x 2,Sport,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25834,11,2008-07-13,18:10,Grêmio,Portuguesa,gremio,portuguesa,2,1,2 x 1,Grêmio,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25835,11,2008-07-13,18:10,Flamengo,Vasco,flamengo,vasco,3,1,3 x 1,Flamengo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25836,12,2008-07-16,19:30,Botafogo,Ipatinga,botafogo,ipatinga,4,0,4 x 0,Botafogo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25837,12,2008-07-16,19:30,Sport,Grêmio,sport,gremio,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25838,12,2008-07-16,20:30,Portuguesa,Náutico,portuguesa,nautico,3,2,3 x 2,Portuguesa,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25839,12,2008-07-16,20:30,Figueirense,Santos,figueirense,santos,3,0,3 x 0,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25840,12,2008-07-16,21:45,Palmeiras,Fluminense,palmeiras,fluminense,3,1,3 x 1,Palmeiras,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25841,12,2008-07-16,21:45,Vitória,São Paulo,vitoria,sao paulo,1,3,1 x 3,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25842,12,2008-07-16,21:45,Cruzeiro,Athletico Paranaense,cruzeiro,athletico paranaense,1,0,1 x 0,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25843,12,2008-07-17,20:30,Vasco,Goiás,vasco,goias,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25844,12,2008-07-17,20:30,Internacional,Atlético Mineiro,internacional,atletico mineiro,1,0,1 x 0,Internacional,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25845,12,2008-07-17,20:30,Coritiba,Flamengo,coritiba,flamengo,1,0,1 x 0,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25846,13,2008-07-19,18:20,Fluminense,Figueirense,fluminense,figueirense,1,0,1 x 0,Fluminense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25847,13,2008-07-19,18:20,Grêmio,Cruzeiro,gremio,cruzeiro,1,0,1 x 0,Grêmio,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25848,13,2008-07-19,18:20,Ipatinga,Portuguesa,ipatinga,portuguesa,4,1,4 x 1,Ipatinga,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25849,13,2008-07-20,16:00,Athletico Paranaense,Vasco,athletico paranaense,vasco,3,1,3 x 1,Athletico Paranaense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25850,13,2008-07-20,16:00,Santos,Sport,santos,sport,1,0,1 x 0,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25851,13,2008-07-20,16:00,Náutico,Internacional,nautico,internacional,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25852,13,2008-07-20,16:00,Goiás,Palmeiras,goias,palmeiras,3,2,3 x 2,Goiás,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25853,13,2008-07-20,18:10,São Paulo,Botafogo,sao paulo,botafogo,2,1,2 x 1,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25854,13,2008-07-20,18:10,Atlético Mineiro,Coritiba,atletico mineiro,coritiba,3,2,3 x 2,Atlético Mineiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25855,13,2008-07-20,18:10,Flamengo,Vitória,flamengo,vitoria,0,1,0 x 1,Vitória,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25856,14,2008-07-23,19:30,Coritiba,Ipatinga,coritiba,ipatinga,1,0,1 x 0,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25857,14,2008-07-23,19:30,Cruzeiro,Goiás,cruzeiro,goias,0,1,0 x 1,Goiás,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25858,14,2008-07-23,20:30,Vitória,Náutico,vitoria,nautico,2,0,2 x 0,Vitória,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25859,14,2008-07-23,21:50,Internacional,São Paulo,internacional,sao paulo,2,0,2 x 0,Internacional,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25860,14,2008-07-23,21:50,Botafogo,Atlético Mineiro,botafogo,atletico mineiro,4,0,4 x 0,Botafogo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25861,14,2008-07-23,21:50,Vasco,Fluminense,vasco,fluminense,3,3,3 x 3,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25862,14,2008-07-23,21:50,Portuguesa,Flamengo,portuguesa,flamengo,2,2,2 x 2,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25863,14,2008-07-24,20:30,Sport,Athletico Paranaense,sport,athletico paranaense,1,0,1 x 0,Sport,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25864,14,2008-07-24,20:30,Palmeiras,Santos,palmeiras,santos,4,2,4 x 2,Palmeiras,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25865,14,2008-07-24,20:30,Figueirense,Grêmio,figueirense,gremio,1,7,1 x 7,Grêmio,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25866,15,2008-07-26,18:20,Fluminense,Cruzeiro,fluminense,cruzeiro,1,3,1 x 3,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25867,15,2008-07-26,18:20,Ipatinga,Internacional,ipatinga,internacional,1,0,1 x 0,Ipatinga,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25868,15,2008-07-26,18:20,Náutico,Coritiba,nautico,coritiba,1,2,1 x 2,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25869,15,2008-07-27,16:00,Goiás,Sport,goias,sport,1,2,1 x 2,Sport,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25870,15,2008-07-27,16:00,Athletico Paranaense,Figueirense,athletico paranaense,figueirense,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25871,15,2008-07-27,16:00,Santos,Vasco,santos,vasco,5,2,5 x 2,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25872,15,2008-07-27,16:00,Grêmio,Palmeiras,gremio,palmeiras,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25873,15,2008-07-27,18:10,São Paulo,Portuguesa,sao paulo,portuguesa,3,1,3 x 1,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25874,15,2008-07-27,18:10,Flamengo,Botafogo,flamengo,botafogo,0,0,0 x 0,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25875,15,2008-07-27,18:10,Atlético Mineiro,Vitória,atletico mineiro,vitoria,2,1,2 x 1,Atlético Mineiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25876,16,2008-07-30,19:30,Cruzeiro,Náutico,cruzeiro,nautico,4,2,4 x 2,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25877,16,2008-07-30,19:30,Vitória,Athletico Paranaense,vitoria,athletico paranaense,2,1,2 x 1,Vitória,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25878,16,2008-07-30,20:30,Portuguesa,Fluminense,portuguesa,fluminense,3,1,3 x 1,Portuguesa,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25879,16,2008-07-30,20:30,Botafogo,Goiás,botafogo,goias,2,0,2 x 0,Botafogo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25880,16,2008-07-30,21:50,Internacional,Santos,internacional,santos,0,1,0 x 1,Santos,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25881,16,2008-07-30,21:50,Palmeiras,Flamengo,palmeiras,flamengo,1,0,1 x 0,Palmeiras,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25882,16,2008-07-30,21:50,Figueirense,São Paulo,figueirense,sao paulo,1,1,1 x 1,Empate,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25883,16,2008-07-31,20:30,Coritiba,Grêmio,coritiba,gremio,0,1,0 x 1,Grêmio,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25884,16,2008-07-31,20:30,Sport,Ipatinga,sport,ipatinga,3,1,3 x 1,Sport,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25885,16,2008-07-31,20:30,Vasco,Atlético Mineiro,vasco,atletico mineiro,6,1,6 x 1,Vasco,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25886,17,2008-08-02,18:20,Fluminense,Internacional,fluminense,internacional,1,2,1 x 2,Internacional,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25887,17,2008-08-02,18:20,Goiás,Portuguesa,goias,portuguesa,4,0,4 x 0,Goiás,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25888,17,2008-08-02,18:20,Náutico,Figueirense,nautico,figueirense,1,2,1 x 2,Figueirense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25889,17,2008-08-03,16:00,Flamengo,Cruzeiro,flamengo,cruzeiro,1,2,1 x 2,Cruzeiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25890,17,2008-08-03,16:00,Grêmio,Vitória,gremio,vitoria,2,0,2 x 0,Grêmio,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25891,17,2008-08-03,16:00,São Paulo,Vasco,sao paulo,vasco,4,0,4 x 0,São Paulo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25892,17,2008-08-03,16:00,Ipatinga,Palmeiras,ipatinga,palmeiras,1,2,1 x 2,Palmeiras,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25893,17,2008-08-03,18:10,Athletico Paranaense,Botafogo,athletico paranaense,botafogo,0,3,0 x 3,Botafogo,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25894,17,2008-08-03,18:10,Santos,Coritiba,santos,coritiba,1,3,1 x 3,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25895,17,2008-08-03,18:10,Atlético Mineiro,Sport,atletico mineiro,sport,2,1,2 x 1,Atlético Mineiro,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25896,18,2008-08-06,19:30,Grêmio,Ipatinga,gremio,ipatinga,1,0,1 x 0,Grêmio,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25897,18,2008-08-06,19:30,Vasco,Coritiba,vasco,coritiba,0,2,0 x 2,Coritiba,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25898,18,2008-08-06,20:30,Athletico Paranaense,Náutico,athletico paranaense,nautico,2,0,2 x 0,Athletico Paranaense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25899,18,2008-08-06,20:30,Sport,Portuguesa,sport,portuguesa,2,0,2 x 0,Sport,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
2008,240,25900,18,2008-08-06,21:50,Fluminense,São Paulo,fluminense,sao paulo,3,1,3 x 1,Fluminense,,,,,,N,0,0,0,0,https://www.srgoool.com.br/plugin/2008/Brasileirao/Serie-A,ok
